fl,fw,mt,pl,pw,sh,sl,sw,freq,s11,gain
58.19230769231,50.0,4.0,123.61538461538,169.0,63.7,240.0,300.0,0.8848,-17.401024153325,9.210356351770093
58.19230769231,50.0,4.0,123.61538461538,179.0,63.7,240.0,300.0,0.8821,-17.21985638239,9.015805097084389
58.19230769231,50.0,4.0,123.61538461538,189.0,63.7,240.0,300.0,0.8803,-16.941501468979,8.813494616322203
58.19230769231,50.0,4.0,123.61538461538,199.0,63.7,240.0,300.0,0.8794,-16.995030198462,8.696465985238554
58.19230769231,50.0,4.0,123.61538461538,209.0,63.7,240.0,300.0,0.8776,-17.132224780858,8.599938373175593
58.19230769231,50.0,4.0,123.61538461538,219.0,63.7,240.0,300.0,0.8758,-17.337282450539,8.505350310723871
58.19230769231,50.0,4.0,123.61538461538,229.0,63.7,240.0,300.0,0.8749,-17.618661239443,8.457168630943656
58.19230769231,50.0,4.0,123.61538461538,239.0,63.7,240.0,300.0,0.5752,-20.678794178594,7.685319332202797
58.19230769231,50.0,4.0,123.61538461538,249.0,63.7,240.0,300.0,0.568,-27.510023239818,6.972073340494059
58.19230769231,50.0,4.0,123.61538461538,259.0,63.7,240.0,300.0,0.5608,-38.868738202719,6.966824304939234
58.19230769231,50.0,4.0,123.61538461538,139.0,68.6,240.0,300.0,0.8821,-17.844724501717,8.493646207816592
58.19230769231,50.0,4.0,123.61538461538,149.0,68.6,240.0,300.0,0.8785,-16.938041233481,9.220218633123414
58.19230769231,50.0,4.0,123.61538461538,159.0,68.6,240.0,300.0,0.8758,-16.272517238569,9.132181939027923
58.19230769231,50.0,4.0,123.61538461538,169.0,68.6,240.0,300.0,1.0,-17.864545565749,8.2389322274962
58.19230769231,50.0,4.0,123.61538461538,179.0,68.6,240.0,300.0,1.0,-20.054782443672,8.4213544921826
58.19230769231,50.0,4.0,123.61538461538,189.0,68.6,240.0,300.0,1.0,-22.630791441466,8.6379379053753
58.19230769231,50.0,4.0,123.61538461538,199.0,68.6,240.0,300.0,1.0,-24.189002131089,8.7091983182004
58.19230769231,50.0,4.0,123.61538461538,209.0,68.6,240.0,300.0,1.0,-26.500705282165,8.8160258175111
58.19230769231,50.0,4.0,123.61538461538,219.0,68.6,240.0,300.0,1.0,-27.186058857498,8.862416913177
58.19230769231,50.0,4.0,123.61538461538,229.0,68.6,240.0,300.0,1.0,-29.832003203085,8.9194206488702
58.19230769231,50.0,4.0,123.61538461538,239.0,68.6,240.0,300.0,1.0,-28.503711312549,8.9958664270646
58.19230769231,50.0,4.0,123.61538461538,249.0,68.6,240.0,300.0,1.0,-26.636757242902,8.9727308432883
58.19230769231,50.0,4.0,123.61538461538,259.0,68.6,240.0,300.0,1.0,-27.492815304854,8.9687220952339
58.19230769231,50.0,4.0,123.61538461538,139.0,73.5,240.0,300.0,0.8731,-16.79672612159,8.463499505518348
58.19230769231,50.0,4.0,123.61538461538,149.0,73.5,240.0,300.0,0.8695,-15.816116497865,9.128471140816126
58.19230769231,50.0,4.0,123.61538461538,159.0,73.5,240.0,300.0,0.9991,-16.167259155041,7.544329332110124
58.19230769231,50.0,4.0,123.61538461538,169.0,73.5,240.0,300.0,0.9964,-18.581513648375,7.820627925134421
58.19230769231,50.0,4.0,123.61538461538,179.0,73.5,240.0,300.0,0.9946,-21.624583284212,8.025764876140292
58.19230769231,50.0,4.0,123.61538461538,189.0,73.5,240.0,300.0,0.9919,-26.019128401583,8.22645834022706
58.19230769231,50.0,4.0,123.61538461538,199.0,73.5,240.0,300.0,0.9901,-32.500424639068,8.333187105356169
58.19230769231,50.0,4.0,123.61538461538,209.0,73.5,240.0,300.0,0.9883,-45.256598404568,8.383122411968001
58.19230769231,50.0,4.0,123.61538461538,219.0,73.5,240.0,300.0,0.9865,-34.537700266898,8.43468171261136
58.19230769231,50.0,4.0,123.61538461538,229.0,73.5,240.0,300.0,0.9856,-42.908396319627,8.469132189265615
58.19230769231,50.0,4.0,123.61538461538,239.0,73.5,240.0,300.0,0.9847,-34.265653957218,8.451290224407394
58.19230769231,50.0,4.0,123.61538461538,249.0,73.5,240.0,300.0,0.9838,-31.359005360151,8.43441869402662
58.19230769231,50.0,4.0,123.61538461538,259.0,73.5,240.0,300.0,0.9829,-28.514856809551,8.43673560701076
58.19230769231,50.0,4.0,123.61538461538,139.0,78.4,240.0,300.0,0.865,-14.858853578936,8.199824719266651
58.19230769231,50.0,4.0,123.61538461538,149.0,78.4,240.0,300.0,0.8614,-13.838865535896,8.833269861378486
58.19230769231,50.0,4.0,123.61538461538,159.0,78.4,240.0,300.0,0.9919,-13.435384161009,7.972289635421316
58.19230769231,50.0,4.0,123.61538461538,169.0,78.4,240.0,300.0,0.9874,-14.521067546247,7.920318240084553
58.19230769231,50.0,4.0,123.61538461538,179.0,78.4,240.0,300.0,0.9811,-16.60561510474,7.846607339752629
58.19230769231,50.0,4.0,123.61538461538,189.0,78.4,240.0,300.0,0.9775,-19.600779983833,7.67370232514055
58.19230769231,50.0,4.0,123.61538461538,199.0,78.4,240.0,300.0,0.9748,-23.062478159167,7.739846295671996
58.19230769231,50.0,4.0,123.61538461538,209.0,78.4,240.0,300.0,0.9721,-28.017125846043,7.827291763523899
58.19230769231,50.0,4.0,123.61538461538,219.0,78.4,240.0,300.0,0.9694,-38.046272482465,7.842054530302838
58.19230769231,50.0,4.0,123.61538461538,229.0,78.4,240.0,300.0,0.9676,-56.759952796167,7.702616573308908
58.19230769231,50.0,4.0,123.61538461538,239.0,78.4,240.0,300.0,0.9658,-42.317596531015,7.42628671333516
58.19230769231,50.0,4.0,123.61538461538,249.0,78.4,240.0,300.0,0.964,-47.04328476776,7.3119611632073
58.19230769231,50.0,4.0,123.61538461538,259.0,78.4,240.0,300.0,0.9622,-35.00214701837,7.435399339971609
58.19230769231,50.0,4.0,123.61538461538,139.0,83.3,240.0,300.0,0.5716,-18.711283291656,8.406739514612628
58.19230769231,50.0,4.0,123.61538461538,149.0,83.3,240.0,300.0,0.5617,-17.920867342402,8.595338509214457
58.19230769231,50.0,4.0,123.61538461538,159.0,83.3,240.0,300.0,0.5554,-19.062915003697,8.582692844046798
58.19230769231,50.0,4.0,123.61538461538,169.0,83.3,240.0,300.0,0.5482,-17.609078653605,8.427788289445942
58.19230769231,50.0,4.0,123.61538461538,179.0,83.3,240.0,300.0,0.5446,-18.870116222097,8.548802128641428
58.19230769231,50.0,4.0,123.61538461538,189.0,83.3,240.0,300.0,0.5338,-17.452454037783,8.536753853150092
58.19230769231,50.0,4.0,123.61538461538,199.0,83.3,240.0,300.0,0.5302,-18.675583764637,8.502583710881776
58.19230769231,50.0,4.0,123.61538461538,209.0,83.3,240.0,300.0,0.5257,-19.178890444901,8.425482980741563
58.19230769231,50.0,4.0,123.61538461538,219.0,83.3,240.0,300.0,0.5212,-20.76541839589,8.372036252484516
58.19230769231,50.0,4.0,123.61538461538,229.0,83.3,240.0,300.0,0.5158,-23.552781749518,8.399294528967701
58.19230769231,50.0,4.0,123.61538461538,239.0,83.3,240.0,300.0,0.514,-27.382174597151,8.5361618583994
58.19230769231,50.0,4.0,123.61538461538,249.0,83.3,240.0,300.0,0.5104,-37.409311193769,8.705732808836192
58.19230769231,50.0,4.0,123.61538461538,259.0,83.3,240.0,300.0,0.5068,-34.43155938565,8.827512014321785
58.19230769231,50.0,4.0,123.61538461538,139.0,88.2,240.0,300.0,0.5707,-19.215829866365,9.080111738362229
58.19230769231,50.0,4.0,123.61538461538,149.0,88.2,240.0,300.0,0.5662,-22.775868585201,8.701370313967434
58.19230769231,50.0,4.0,123.61538461538,159.0,88.2,240.0,300.0,0.5572,-22.351048794959,8.461881895141305
58.19230769231,50.0,4.0,123.61538461538,169.0,88.2,240.0,300.0,0.5482,-21.074291204957,8.375506395228857
58.19230769231,50.0,4.0,123.61538461538,179.0,88.2,240.0,300.0,0.5491,-28.571325551447,8.364547985213004
58.19230769231,50.0,4.0,123.61538461538,189.0,88.2,240.0,300.0,0.5455,-40.769534911103,8.346015456916561
58.19230769231,50.0,4.0,123.61538461538,199.0,88.2,240.0,300.0,0.5419,-31.347549064452,8.350260794468591
58.19230769231,50.0,4.0,123.61538461538,209.0,88.2,240.0,300.0,0.5374,-28.366030937211,8.390871209085141
58.19230769231,50.0,4.0,123.61538461538,219.0,88.2,240.0,300.0,0.532,-24.541576245363,8.39966230257978
58.19230769231,50.0,4.0,123.61538461538,229.0,88.2,240.0,300.0,0.5275,-20.55898748079,8.502408913032976
58.19230769231,50.0,4.0,123.61538461538,239.0,88.2,240.0,300.0,0.5221,-19.072796216963,8.63528394183297
58.19230769231,50.0,4.0,123.61538461538,249.0,88.2,240.0,300.0,0.5176,-17.224407394881,8.765283598512388
58.19230769231,50.0,4.0,123.61538461538,259.0,88.2,240.0,300.0,0.5113,-16.929578160231,8.827896055834595
58.19230769231,50.0,4.0,123.61538461538,139.0,93.1,240.0,300.0,0.5752,-43.890042304001,9.247629182696521
58.19230769231,50.0,4.0,123.61538461538,149.0,93.1,240.0,300.0,0.5671,-43.821119749198,8.439576462441613
58.19230769231,50.0,4.0,123.61538461538,159.0,93.1,240.0,300.0,0.5617,-38.656199747154,8.34676479952784
58.19230769231,50.0,4.0,123.61538461538,169.0,93.1,240.0,300.0,0.5554,-31.200575160152,8.157299888352016
58.19230769231,50.0,4.0,123.61538461538,179.0,93.1,240.0,300.0,0.55,-21.293453806875,8.1007979909681
58.19230769231,50.0,4.0,123.61538461538,189.0,93.1,240.0,300.0,0.5455,-21.50589225744,8.14553085155485
58.19230769231,50.0,4.0,123.61538461538,199.0,93.1,240.0,300.0,0.5419,-20.565415598857,8.203814085887037
58.19230769231,50.0,4.0,123.61538461538,209.0,93.1,240.0,300.0,0.5374,-19.976687453185,8.30779294385467
58.19230769231,50.0,4.0,123.61538461538,219.0,93.1,240.0,300.0,0.5311,-19.119451122774,8.424846775782234
58.19230769231,50.0,4.0,123.61538461538,229.0,93.1,240.0,300.0,0.5248,-18.363002227953,8.594129770990557
58.19230769231,50.0,4.0,123.61538461538,239.0,93.1,240.0,300.0,0.5194,-16.786789230306,8.77774516479088
58.19230769231,50.0,4.0,123.61538461538,249.0,93.1,240.0,300.0,0.5149,-15.84359186805,8.896885691482057
58.19230769231,50.0,4.0,123.61538461538,259.0,93.1,240.0,300.0,0.5113,-14.735286877814,8.932058762961534
58.19230769231,50.0,4.0,123.61538461538,139.0,98.0,240.0,300.0,0.577,-29.388704900825,9.27725857153814
58.19230769231,50.0,4.0,123.61538461538,149.0,98.0,240.0,300.0,0.5689,-24.800266204774,8.425212944951726
58.19230769231,50.0,4.0,123.61538461538,159.0,98.0,240.0,300.0,0.5635,-28.345831508288,8.323420357394625
58.19230769231,50.0,4.0,123.61538461538,169.0,98.0,240.0,300.0,0.5608,-28.770123706409,8.226559806798463
58.19230769231,50.0,4.0,123.61538461538,179.0,98.0,240.0,300.0,0.5518,-24.384707107459,8.006283360678072
58.19230769231,50.0,4.0,123.61538461538,189.0,98.0,240.0,300.0,0.5905,-26.498440095983,8.668052184225465
58.19230769231,50.0,4.0,123.61538461538,199.0,98.0,240.0,300.0,0.5392,-21.514031709448,8.125440617897349
58.19230769231,50.0,4.0,123.61538461538,209.0,98.0,240.0,300.0,1.0,-18.879043026574,8.4297729927221
58.19230769231,50.0,4.0,123.61538461538,219.0,98.0,240.0,300.0,1.0,-22.290473228896,8.2477753103175
58.19230769231,50.0,4.0,123.61538461538,229.0,98.0,240.0,300.0,0.9982,-23.520998796785,8.042947953634291
58.19230769231,50.0,4.0,123.61538461538,239.0,98.0,240.0,300.0,0.9928,-24.197300100811,7.829937430519136
58.19230769231,50.0,4.0,123.61538461538,249.0,98.0,240.0,300.0,0.9946,-23.004008367278,7.683963926190023
58.19230769231,50.0,4.0,123.61538461538,259.0,98.0,240.0,300.0,0.991,-25.53038886203,7.58616125764862
54.423076923075,50.0,4.0,131.15384615385,139.0,49.0,240.0,300.0,0.9325,-33.005462478335,6.592988326226124
54.423076923075,50.0,4.0,131.15384615385,149.0,49.0,240.0,300.0,0.9289,-36.660258605679,9.227212983499511
54.423076923075,50.0,4.0,131.15384615385,159.0,49.0,240.0,300.0,0.928,-47.894515768011,8.90396028884864
54.423076923075,50.0,4.0,131.15384615385,169.0,49.0,240.0,300.0,0.9262,-44.834346722551,8.68610525691084
54.423076923075,50.0,4.0,131.15384615385,179.0,49.0,240.0,300.0,0.9226,-37.68890825745,8.652796532776492
54.423076923075,50.0,4.0,131.15384615385,189.0,49.0,240.0,300.0,0.919,-30.884548926496,8.62394500780218
54.423076923075,50.0,4.0,131.15384615385,199.0,49.0,240.0,300.0,0.9163,-27.273230414033,8.52785483077333
54.423076923075,50.0,4.0,131.15384615385,209.0,49.0,240.0,300.0,0.9127,-24.741129033263,8.51133485747751
54.423076923075,50.0,4.0,131.15384615385,219.0,49.0,240.0,300.0,0.9091,-23.551955563124,8.387224752829002
54.423076923075,50.0,4.0,131.15384615385,229.0,49.0,240.0,300.0,0.5968,-29.138515653214,7.676413096556544
54.423076923075,50.0,4.0,131.15384615385,239.0,49.0,240.0,300.0,0.586,-27.546726360659,7.7870067688831615
54.423076923075,50.0,4.0,131.15384615385,249.0,49.0,240.0,300.0,0.8983,-23.012972487311,8.309314251906672
54.423076923075,50.0,4.0,131.15384615385,259.0,49.0,240.0,300.0,0.7525,-29.167892315991,8.5222722582749
54.423076923075,50.0,4.0,131.15384615385,139.0,53.9,240.0,300.0,0.9154,-52.343453828854,8.688517785692435
54.423076923075,50.0,4.0,131.15384615385,149.0,53.9,240.0,300.0,0.91,-51.854218158496,9.5193506590875
54.423076923075,50.0,4.0,131.15384615385,159.0,53.9,240.0,300.0,0.9073,-44.23325213114,9.340162909769353
54.423076923075,50.0,4.0,131.15384615385,169.0,53.9,240.0,300.0,0.9055,-39.940831333571,9.04704020418736
54.423076923075,50.0,4.0,131.15384615385,179.0,53.9,240.0,300.0,0.9037,-41.019611691001,8.77541595563161
54.423076923075,50.0,4.0,131.15384615385,189.0,53.9,240.0,300.0,0.901,-50.02891202377,8.48295269449081
54.423076923075,50.0,4.0,131.15384615385,199.0,53.9,240.0,300.0,0.9001,-56.415617077102,8.351800015130756
54.423076923075,50.0,4.0,131.15384615385,209.0,53.9,240.0,300.0,0.8965,-35.137429855301,8.219298394361733
54.423076923075,50.0,4.0,131.15384615385,219.0,53.9,240.0,300.0,0.8929,-30.24868737962,8.235624958102887
54.423076923075,50.0,4.0,131.15384615385,229.0,53.9,240.0,300.0,0.8902,-29.904897067137,8.329695505484258
54.423076923075,50.0,4.0,131.15384615385,239.0,53.9,240.0,300.0,0.8893,-32.590732879707,8.399876915609601
54.423076923075,50.0,4.0,131.15384615385,249.0,53.9,240.0,300.0,0.8866,-31.871811614848,8.411424720981486
54.423076923075,50.0,4.0,131.15384615385,259.0,53.9,240.0,300.0,0.8839,-32.609565172834,8.55039482764778
54.423076923075,50.0,4.0,131.15384615385,139.0,58.8,240.0,300.0,0.8992,-38.636620981967,8.732181357678085
54.423076923075,50.0,4.0,131.15384615385,149.0,58.8,240.0,300.0,0.8956,-34.834443900186,9.662790205911284
54.423076923075,50.0,4.0,131.15384615385,159.0,58.8,240.0,300.0,0.8929,-31.976617276403,9.505451840775129
54.423076923075,50.0,4.0,131.15384615385,169.0,58.8,240.0,300.0,0.8902,-32.114818107313,9.215219390734951
54.423076923075,50.0,4.0,131.15384615385,179.0,58.8,240.0,300.0,0.8884,-32.490491029069,9.000051827255179
54.423076923075,50.0,4.0,131.15384615385,189.0,58.8,240.0,300.0,0.8866,-31.653192632861,8.814405294250863
54.423076923075,50.0,4.0,131.15384615385,199.0,58.8,240.0,300.0,0.8839,-34.311537459898,8.688722547396209
54.423076923075,50.0,4.0,131.15384615385,209.0,58.8,240.0,300.0,0.8821,-36.868292828696,8.620393154546777
54.423076923075,50.0,4.0,131.15384615385,219.0,58.8,240.0,300.0,0.8803,-40.849219221437,8.57434719589754
54.423076923075,50.0,4.0,131.15384615385,229.0,58.8,240.0,300.0,0.8776,-42.967260083208,8.634191897748291
54.423076923075,50.0,4.0,131.15384615385,239.0,58.8,240.0,300.0,0.8758,-46.539811186482,8.648350244149926
54.423076923075,50.0,4.0,131.15384615385,249.0,58.8,240.0,300.0,0.8749,-38.477667070967,8.725474144838929
54.423076923075,50.0,4.0,131.15384615385,259.0,58.8,240.0,300.0,0.5626,-38.997897959393,6.204290111769984
54.423076923075,50.0,4.0,131.15384615385,139.0,63.7,240.0,300.0,0.8866,-29.395862785883,8.777995735788794
54.423076923075,50.0,4.0,131.15384615385,149.0,63.7,240.0,300.0,0.883,-27.621265949462,9.46969917345662
54.423076923075,50.0,4.0,131.15384615385,159.0,63.7,240.0,300.0,0.8794,-26.624005920766,9.293564958659202
54.423076923075,50.0,4.0,131.15384615385,169.0,63.7,240.0,300.0,0.8776,-25.853378530386,9.143357495044693
54.423076923075,50.0,4.0,131.15384615385,179.0,63.7,240.0,300.0,0.8749,-26.38788135425,9.028589906375036
54.423076923075,50.0,4.0,131.15384615385,189.0,63.7,240.0,300.0,0.874,-25.679952420138,8.890757027138541
54.423076923075,50.0,4.0,131.15384615385,199.0,63.7,240.0,300.0,0.8722,-26.078907085893,8.804163171209643
54.423076923075,50.0,4.0,131.15384615385,209.0,63.7,240.0,300.0,0.8704,-26.050832414708,8.71214455675834
54.423076923075,50.0,4.0,131.15384615385,219.0,63.7,240.0,300.0,0.8686,-27.616077271123,8.726827643685626
54.423076923075,50.0,4.0,131.15384615385,229.0,63.7,240.0,300.0,0.8668,-28.213724593695,8.721488719116827
54.423076923075,50.0,4.0,131.15384615385,239.0,63.7,240.0,300.0,0.8668,-26.289831025102,8.723230409959452
54.423076923075,50.0,4.0,131.15384615385,249.0,63.7,240.0,300.0,0.8641,-26.40004312417,8.704567097315433
54.423076923075,50.0,4.0,131.15384615385,259.0,63.7,240.0,300.0,0.8632,-26.588192923857,8.747124090876842
54.423076923075,50.0,4.0,131.15384615385,139.0,68.6,240.0,300.0,0.8758,-25.105589241887,8.806488934665229
54.423076923075,50.0,4.0,131.15384615385,149.0,68.6,240.0,300.0,0.8731,-23.99925483309,9.43269371799522
54.423076923075,50.0,4.0,131.15384615385,159.0,68.6,240.0,300.0,0.8704,-23.201498756757,9.344928520756351
54.423076923075,50.0,4.0,131.15384615385,169.0,68.6,240.0,300.0,0.8668,-22.438433256368,9.19374198476544
54.423076923075,50.0,4.0,131.15384615385,179.0,68.6,240.0,300.0,0.865,-22.132203977463,9.0420769272115
54.423076923075,50.0,4.0,131.15384615385,189.0,68.6,240.0,300.0,0.8632,-21.900995387133,8.947260091576041
54.423076923075,50.0,4.0,131.15384615385,199.0,68.6,240.0,300.0,0.8614,-22.054841010475,8.788591187158579
54.423076923075,50.0,4.0,131.15384615385,209.0,68.6,240.0,300.0,0.8605,-21.979412006066,8.718085486167226
54.423076923075,50.0,4.0,131.15384615385,219.0,68.6,240.0,300.0,0.8587,-22.196193318809,8.691303602886885
54.423076923075,50.0,4.0,131.15384615385,229.0,68.6,240.0,300.0,0.8569,-22.49483946933,8.645015121876021
54.423076923075,50.0,4.0,131.15384615385,239.0,68.6,240.0,300.0,0.8551,-22.075738473487,8.589968423719695
54.423076923075,50.0,4.0,131.15384615385,249.0,68.6,240.0,300.0,0.856,-21.720348633248,8.65347993884892
54.423076923075,50.0,4.0,131.15384615385,259.0,68.6,240.0,300.0,0.8542,-21.605038563302,8.65047171104324
54.423076923075,50.0,4.0,131.15384615385,139.0,73.5,240.0,300.0,0.8677,-22.849426296246,8.76730907581681
54.423076923075,50.0,4.0,131.15384615385,149.0,73.5,240.0,300.0,0.8641,-21.48198329761,9.421043388144753
54.423076923075,50.0,4.0,131.15384615385,159.0,73.5,240.0,300.0,0.8605,-20.594108957842,9.354498833288357
54.423076923075,50.0,4.0,131.15384615385,169.0,73.5,240.0,300.0,0.8587,-20.076285445993,9.312012587814479
54.423076923075,50.0,4.0,131.15384615385,179.0,73.5,240.0,300.0,0.856,-19.427047700761,9.17245154523688
54.423076923075,50.0,4.0,131.15384615385,189.0,73.5,240.0,300.0,0.8542,-19.082483150466,9.016153839037118
54.423076923075,50.0,4.0,131.15384615385,199.0,73.5,240.0,300.0,0.8524,-18.827600239437,8.906976099034441
54.423076923075,50.0,4.0,131.15384615385,209.0,73.5,240.0,300.0,0.9964,-21.045238099195,8.171595315248098
54.423076923075,50.0,4.0,131.15384615385,219.0,73.5,240.0,300.0,0.9964,-23.294170305901,8.29280967834918
54.423076923075,50.0,4.0,131.15384615385,229.0,73.5,240.0,300.0,0.9955,-25.987768704884,8.39227248479447
54.423076923075,50.0,4.0,131.15384615385,239.0,73.5,240.0,300.0,0.9946,-28.413846804117,8.530157543345517
54.423076923075,50.0,4.0,131.15384615385,249.0,73.5,240.0,300.0,0.9946,-32.709756284742,8.716567863759153
54.423076923075,50.0,4.0,131.15384615385,259.0,73.5,240.0,300.0,0.9937,-35.966313086565,8.913406083948367
54.423076923075,50.0,4.0,131.15384615385,139.0,78.4,240.0,300.0,0.8596,-18.619354900515,8.650791185597935
54.423076923075,50.0,4.0,131.15384615385,149.0,78.4,240.0,300.0,0.856,-18.176982156779,9.18276691512798
54.423076923075,50.0,4.0,131.15384615385,159.0,78.4,240.0,300.0,0.8524,-17.085529039545,9.109698998029117
54.423076923075,50.0,4.0,131.15384615385,169.0,78.4,240.0,300.0,0.8497,-16.645040321163,9.107222550321993
54.423076923075,50.0,4.0,131.15384615385,179.0,78.4,240.0,300.0,0.847,-16.046259854438,9.01811096840725
54.423076923075,50.0,4.0,131.15384615385,189.0,78.4,240.0,300.0,0.8452,-15.821325472123,8.924524858315879
54.423076923075,50.0,4.0,131.15384615385,199.0,78.4,240.0,300.0,0.9847,-16.579547041292,7.577636447248749
54.423076923075,50.0,4.0,131.15384615385,209.0,78.4,240.0,300.0,0.9829,-18.975725963764,7.746143616537689
54.423076923075,50.0,4.0,131.15384615385,219.0,78.4,240.0,300.0,0.982,-21.354018954677,7.7333399439792405
54.423076923075,50.0,4.0,131.15384615385,229.0,78.4,240.0,300.0,0.9811,-24.054693016153,7.781027018425172
54.423076923075,50.0,4.0,131.15384615385,239.0,78.4,240.0,300.0,0.9811,-27.352353579498,7.794916674714355
54.423076923075,50.0,4.0,131.15384615385,249.0,78.4,240.0,300.0,0.9802,-32.067137939338,7.829627020829081
54.423076923075,50.0,4.0,131.15384615385,259.0,78.4,240.0,300.0,0.9802,-39.313991274708,7.8884263251398545
54.423076923075,50.0,4.0,131.15384615385,139.0,83.3,240.0,300.0,0.8668,-13.806295056945,8.551613708381868
54.423076923075,50.0,4.0,131.15384615385,149.0,83.3,240.0,300.0,0.5563,-14.017571543131,8.456520469746172
54.423076923075,50.0,4.0,131.15384615385,159.0,83.3,240.0,300.0,0.5464,-13.570528692628,8.27066009832598
54.423076923075,50.0,4.0,131.15384615385,169.0,83.3,240.0,300.0,0.5446,-15.02429552182,8.308688293168704
54.423076923075,50.0,4.0,131.15384615385,179.0,83.3,240.0,300.0,0.5311,-12.920975773284,8.356143826653822
54.423076923075,50.0,4.0,131.15384615385,189.0,83.3,240.0,300.0,0.5266,-13.641713539163,8.377842626705455
54.423076923075,50.0,4.0,131.15384615385,199.0,83.3,240.0,300.0,0.5239,-13.659691447648,8.37166712947431
54.423076923075,50.0,4.0,131.15384615385,209.0,83.3,240.0,300.0,0.5185,-14.483669236905,8.305610054540207
54.423076923075,50.0,4.0,131.15384615385,219.0,83.3,240.0,300.0,0.5149,-15.310590982792,8.267872944728834
54.423076923075,50.0,4.0,131.15384615385,229.0,83.3,240.0,300.0,0.5122,-16.191309487981,8.336600340052593
54.423076923075,50.0,4.0,131.15384615385,239.0,83.3,240.0,300.0,0.5086,-18.278782160631,8.529326454088025
54.423076923075,50.0,4.0,131.15384615385,249.0,83.3,240.0,300.0,0.505,-19.492166094996,8.7703823021363
54.423076923075,50.0,4.0,131.15384615385,259.0,83.3,240.0,300.0,0.5032,-22.669016196788,8.889235969810832
54.423076923075,50.0,4.0,131.15384615385,139.0,88.2,240.0,300.0,0.568,-15.593516808681,9.015694418536798
54.423076923075,50.0,4.0,131.15384615385,149.0,88.2,240.0,300.0,0.5608,-16.66028486364,8.404728018831227
54.423076923075,50.0,4.0,131.15384615385,159.0,88.2,240.0,300.0,0.5545,-16.818812217132,8.311194765865144
54.423076923075,50.0,4.0,131.15384615385,169.0,88.2,240.0,300.0,0.55,-20.462668147796,8.0936497599136
54.423076923075,50.0,4.0,131.15384615385,179.0,88.2,240.0,300.0,0.5419,-16.511299307823,8.058140358435134
54.423076923075,50.0,4.0,131.15384615385,189.0,88.2,240.0,300.0,0.5419,-25.133215055008,8.127794827619981
54.423076923075,50.0,4.0,131.15384615385,199.0,88.2,240.0,300.0,0.5383,-29.007114395344,8.104468896445736
54.423076923075,50.0,4.0,131.15384615385,209.0,88.2,240.0,300.0,0.5338,-28.85296474908,8.134186882794262
54.423076923075,50.0,4.0,131.15384615385,219.0,88.2,240.0,300.0,0.5293,-55.801626250722,8.245467873085781
54.423076923075,50.0,4.0,131.15384615385,229.0,88.2,240.0,300.0,0.5239,-31.57896514549,8.398095836074935
54.423076923075,50.0,4.0,131.15384615385,239.0,88.2,240.0,300.0,0.5194,-31.211926722003,8.568937839158407
54.423076923075,50.0,4.0,131.15384615385,249.0,88.2,240.0,300.0,0.514,-24.391228294754,8.72427473147838
54.423076923075,50.0,4.0,131.15384615385,259.0,88.2,240.0,300.0,0.5095,-23.009323015983,8.826022408491594
54.423076923075,50.0,4.0,131.15384615385,139.0,93.1,240.0,300.0,0.5689,-19.960614908831,9.181745933892081
54.423076923075,50.0,4.0,131.15384615385,149.0,93.1,240.0,300.0,0.5662,-25.340496231938,8.292790946673325
54.423076923075,50.0,4.0,131.15384615385,159.0,93.1,240.0,300.0,0.5581,-24.271638649926,8.00828231383874
54.423076923075,50.0,4.0,131.15384615385,169.0,93.1,240.0,300.0,0.5527,-24.894507914658,7.944200217649541
54.423076923075,50.0,4.0,131.15384615385,179.0,93.1,240.0,300.0,0.5473,-31.455003580985,7.928472465584371
54.423076923075,50.0,4.0,131.15384615385,189.0,93.1,240.0,300.0,0.5428,-35.8491834074,7.938486077926381
54.423076923075,50.0,4.0,131.15384615385,199.0,93.1,240.0,300.0,0.5383,-28.91380705611,8.008791164690646
54.423076923075,50.0,4.0,131.15384615385,209.0,93.1,240.0,300.0,0.5284,-26.470879644021,8.200985344651444
54.423076923075,50.0,4.0,131.15384615385,219.0,93.1,240.0,300.0,0.5275,-26.156778120971,8.334763181965
54.423076923075,50.0,4.0,131.15384615385,229.0,93.1,240.0,300.0,0.5221,-23.09862150327,8.53909498819304
54.423076923075,50.0,4.0,131.15384615385,239.0,93.1,240.0,300.0,0.5167,-20.741066222346,8.731759772105198
54.423076923075,50.0,4.0,131.15384615385,249.0,93.1,240.0,300.0,0.5122,-21.214205663228,8.87577363951455
54.423076923075,50.0,4.0,131.15384615385,259.0,93.1,240.0,300.0,0.5095,-19.000074408165,8.981069329348756
54.423076923075,50.0,4.0,131.15384615385,139.0,98.0,240.0,300.0,0.5725,-23.383179638463,9.217228339296724
54.423076923075,50.0,4.0,131.15384615385,149.0,98.0,240.0,300.0,0.5662,-22.468526897957,8.273245676577734
54.423076923075,50.0,4.0,131.15384615385,159.0,98.0,240.0,300.0,0.5581,-20.038324585404,8.15305107765641
54.423076923075,50.0,4.0,131.15384615385,169.0,98.0,240.0,300.0,0.5545,-26.422944373523,8.093977342508678
54.423076923075,50.0,4.0,131.15384615385,179.0,98.0,240.0,300.0,0.55,-26.08146300553,7.8808565162301
54.423076923075,50.0,4.0,131.15384615385,189.0,98.0,240.0,300.0,0.5437,-42.923073975079,7.8946040665605635
