fl,fw,mt,pl,pw,sh,sl,sw,freq,s11,gain
44.2,50.0,4.0,151.6,164.0,62.25,240.0,300.0,0.8614,-14.70135569611,8.815580567505519
40.6,50.0,4.0,158.8,164.0,62.25,240.0,300.0,0.8542,-12.026153129069,8.618707742449036
37.0,50.0,4.0,166.0,164.0,62.25,240.0,300.0,0.8461,-10.266577307523,8.35418696368355
33.4,50.0,4.0,173.2,164.0,62.25,240.0,300.0,0.8389,-8.9109983380287,8.097024057557546
29.8,50.0,4.0,180.4,164.0,62.25,240.0,300.0,0.8317,-7.9815040568703,7.905852822499117
26.2,50.0,4.0,187.6,164.0,62.25,240.0,300.0,0.8245,-7.2305071266155,7.701910455594191
22.6,50.0,4.0,194.8,164.0,62.25,240.0,300.0,0.8191,-6.5730027148843,7.430695695475966
19.0,50.0,4.0,202.0,164.0,62.25,240.0,300.0,0.8119,-6.0914805757255,7.323297790107721
73.0,50.0,4.0,94.0,172.0,62.25,240.0,300.0,0.613,-25.503041266857,8.98283092835692
69.4,50.0,4.0,101.2,172.0,62.25,240.0,300.0,0.5905,-35.760262563615,8.879520321930606
65.8,50.0,4.0,108.4,172.0,62.25,240.0,300.0,0.568,-22.293532788501,8.86037385612644
62.2,50.0,4.0,115.6,172.0,62.25,240.0,300.0,1.0,-16.84708503346,9.0260357501077
58.6,50.0,4.0,122.8,172.0,62.25,240.0,300.0,0.8884,-17.078566178845,9.013786872147683
55.0,50.0,4.0,130.0,172.0,62.25,240.0,300.0,0.8812,-25.23496112897,9.033099056606016
51.4,50.0,4.0,137.2,172.0,62.25,240.0,300.0,0.8749,-30.664895945813,9.009660137430819
47.8,50.0,4.0,144.4,172.0,62.25,240.0,300.0,0.8668,-19.210593829136,8.883763192492621
44.2,50.0,4.0,151.6,172.0,62.25,240.0,300.0,0.8605,-14.895604604461,8.746152607636306
40.6,50.0,4.0,158.8,172.0,62.25,240.0,300.0,0.8524,-12.191221033573,8.566559457650769
37.0,50.0,4.0,166.0,172.0,62.25,240.0,300.0,0.8443,-10.386642852794,8.333797710194553
33.4,50.0,4.0,173.2,172.0,62.25,240.0,300.0,0.838,-8.9876428124198,8.0491379160211
29.8,50.0,4.0,180.4,172.0,62.25,240.0,300.0,0.8281,-7.8549909370772,7.827654287435832
26.2,50.0,4.0,187.6,172.0,62.25,240.0,300.0,0.8218,-7.1354833232999,7.593652340547836
22.6,50.0,4.0,194.8,172.0,62.25,240.0,300.0,0.8182,-6.5054665652216,7.416869612921988
19.0,50.0,4.0,202.0,172.0,62.25,240.0,300.0,0.8119,-6.0615544352639,7.274367148545181
73.0,50.0,4.0,94.0,180.0,62.25,240.0,300.0,0.6148,-21.084973797704,8.820759716598129
69.4,50.0,4.0,101.2,180.0,62.25,240.0,300.0,0.5824,-29.448696146643,8.786732630401868
65.8,50.0,4.0,108.4,180.0,62.25,240.0,300.0,0.5635,-25.589213110902,8.860732811964915
62.2,50.0,4.0,115.6,180.0,62.25,240.0,300.0,1.0,-17.704611582436,9.0825011202032
58.6,50.0,4.0,122.8,180.0,62.25,240.0,300.0,0.8866,-17.245784995246,8.804672686200936
55.0,50.0,4.0,130.0,180.0,62.25,240.0,300.0,0.8803,-24.778082058791,8.951514389462462
51.4,50.0,4.0,137.2,180.0,62.25,240.0,300.0,0.8731,-30.952938889355,8.902984673908062
47.8,50.0,4.0,144.4,180.0,62.25,240.0,300.0,0.8659,-19.254417267289,8.837216490238683
44.2,50.0,4.0,151.6,180.0,62.25,240.0,300.0,0.8587,-14.791634840355,8.741558266850832
40.6,50.0,4.0,158.8,180.0,62.25,240.0,300.0,0.8506,-12.327088709294,8.500529625950062
37.0,50.0,4.0,166.0,180.0,62.25,240.0,300.0,0.8434,-10.241811904806,8.289805797594989
33.4,50.0,4.0,173.2,180.0,62.25,240.0,300.0,0.8362,-8.876850089627,8.030200397912001
29.8,50.0,4.0,180.4,180.0,62.25,240.0,300.0,0.8299,-8.0063885009754,7.836207108016805
26.2,50.0,4.0,187.6,180.0,62.25,240.0,300.0,0.8146,-7.0882311899179,7.520903419926312
22.6,50.0,4.0,194.8,180.0,62.25,240.0,300.0,0.8173,-6.3760526041033,7.332901015648124
19.0,50.0,4.0,202.0,180.0,62.25,240.0,300.0,0.8119,-6.0441288810741,7.250073005037869
73.0,50.0,4.0,94.0,188.0,62.25,240.0,300.0,0.6283,-20.85657162006,8.57885926779462
69.4,50.0,4.0,101.2,188.0,62.25,240.0,300.0,0.577,-23.472398641372,8.730347853148551
65.8,50.0,4.0,108.4,188.0,62.25,240.0,300.0,0.5581,-30.733105573881,8.902355453882707
62.2,50.0,4.0,115.6,188.0,62.25,240.0,300.0,1.0,-18.648261046614,9.1083009823141
58.6,50.0,4.0,122.8,188.0,62.25,240.0,300.0,0.8848,-17.125220963589,8.642332115103812
55.0,50.0,4.0,130.0,188.0,62.25,240.0,300.0,0.8785,-25.360083827795,8.801966870369213
51.4,50.0,4.0,137.2,188.0,62.25,240.0,300.0,0.8713,-30.625111817999,8.823451656432582
47.8,50.0,4.0,144.4,188.0,62.25,240.0,300.0,0.8641,-19.407103762765,8.802772102863479
44.2,50.0,4.0,151.6,188.0,62.25,240.0,300.0,0.8569,-14.827774773011,8.68180148804366
40.6,50.0,4.0,158.8,188.0,62.25,240.0,300.0,0.8488,-11.947444980212,8.45878911091991
37.0,50.0,4.0,166.0,188.0,62.25,240.0,300.0,0.8416,-10.017387344219,8.234609322556349
33.4,50.0,4.0,173.2,188.0,62.25,240.0,300.0,0.8353,-8.8744952228208,7.979456440121686
29.8,50.0,4.0,180.4,188.0,62.25,240.0,300.0,0.8281,-7.828288065838,7.7513998172375524
26.2,50.0,4.0,187.6,188.0,62.25,240.0,300.0,0.8218,-6.9734756874994,7.50764008653646
22.6,50.0,4.0,194.8,188.0,62.25,240.0,300.0,0.8164,-6.3681230038374,7.361120333154964
19.0,50.0,4.0,202.0,188.0,62.25,240.0,300.0,0.9829,-5.8932856814367,8.475359420674296
73.0,50.0,4.0,94.0,196.0,62.25,240.0,300.0,0.6274,-23.513921695082,8.38177585394299
69.4,50.0,4.0,101.2,196.0,62.25,240.0,300.0,0.5716,-20.038058644929,8.744658855905175
65.8,50.0,4.0,108.4,196.0,62.25,240.0,300.0,0.5536,-45.720252651273,8.959569297649612
62.2,50.0,4.0,115.6,196.0,62.25,240.0,300.0,1.0,-19.602874305825,9.1437552908324
58.6,50.0,4.0,122.8,196.0,62.25,240.0,300.0,0.8839,-17.252924596096,8.491720008187905
55.0,50.0,4.0,130.0,196.0,62.25,240.0,300.0,0.8767,-25.271306050462,8.758169390964206
51.4,50.0,4.0,137.2,196.0,62.25,240.0,300.0,0.8695,-30.582750154122,8.802889409173346
47.8,50.0,4.0,144.4,196.0,62.25,240.0,300.0,0.8632,-18.946308041293,8.791801681723431
44.2,50.0,4.0,151.6,196.0,62.25,240.0,300.0,0.8551,-14.551300510434,8.621780115549512
40.6,50.0,4.0,158.8,196.0,62.25,240.0,300.0,0.8479,-11.981730899152,8.436940515772376
37.0,50.0,4.0,166.0,196.0,62.25,240.0,300.0,0.8407,-10.08141320859,8.17000012987285
33.4,50.0,4.0,173.2,196.0,62.25,240.0,300.0,0.8335,-8.7192966877837,7.956808097545316
29.8,50.0,4.0,180.4,196.0,62.25,240.0,300.0,0.9919,-7.7971879586474,8.806771361228204
26.2,50.0,4.0,187.6,196.0,62.25,240.0,300.0,0.9874,-7.5797974977383,8.12452251571069
22.6,50.0,4.0,194.8,196.0,62.25,240.0,300.0,0.9829,-7.502225137311,8.067639971445622
19.0,50.0,4.0,202.0,196.0,62.25,240.0,300.0,0.9775,-7.2827183591291,8.4587109183671
73.0,50.0,4.0,94.0,204.0,62.25,240.0,300.0,0.6238,-26.821223399013,8.393680735823956
69.4,50.0,4.0,101.2,204.0,62.25,240.0,300.0,0.6148,-20.925593635283,8.318432708164964
65.8,50.0,4.0,108.4,204.0,62.25,240.0,300.0,0.5491,-35.035082000224,9.00586367127756
62.2,50.0,4.0,115.6,204.0,62.25,240.0,300.0,1.0,-20.458855302626,9.2318032516863
58.6,50.0,4.0,122.8,204.0,62.25,240.0,300.0,0.883,-17.19881471311,8.46381528074204
55.0,50.0,4.0,130.0,204.0,62.25,240.0,300.0,0.8758,-25.683793188385,8.730047981738487
51.4,50.0,4.0,137.2,204.0,62.25,240.0,300.0,0.8686,-29.640098136017,8.78925879442145
47.8,50.0,4.0,144.4,204.0,62.25,240.0,300.0,0.8605,-18.61114961072,8.74999516425116
44.2,50.0,4.0,151.6,204.0,62.25,240.0,300.0,0.8542,-14.626491262723,8.617215129209246
40.6,50.0,4.0,158.8,204.0,62.25,240.0,300.0,0.8461,-11.78174507664,8.423332288958441
37.0,50.0,4.0,166.0,204.0,62.25,240.0,300.0,0.8389,-9.8761332654527,8.1657220182242
33.4,50.0,4.0,173.2,204.0,62.25,240.0,300.0,0.9928,-9.2765508850515,8.686460048708497
29.8,50.0,4.0,180.4,204.0,62.25,240.0,300.0,0.9883,-9.4776260319412,7.84417723407959
26.2,50.0,4.0,187.6,204.0,62.25,240.0,300.0,0.9829,-9.36634720081,7.515527398509349
22.6,50.0,4.0,194.8,204.0,62.25,240.0,300.0,0.9775,-9.4194468926265,8.016027685054825
19.0,50.0,4.0,202.0,204.0,62.25,240.0,300.0,0.8083,-5.6526261250498,7.141384030706121
73.0,50.0,4.0,94.0,212.0,62.25,240.0,300.0,0.6202,-31.445731900347,8.393719244752239
69.4,50.0,4.0,101.2,212.0,62.25,240.0,300.0,0.6103,-24.259617799704,8.408309769757476
65.8,50.0,4.0,108.4,212.0,62.25,240.0,300.0,0.5428,-28.454299134419,8.910896182645459
62.2,50.0,4.0,115.6,212.0,62.25,240.0,300.0,1.0,-21.105783949793,9.1333259988989
58.6,50.0,4.0,122.8,212.0,62.25,240.0,300.0,0.8821,-17.263076166049,8.394441808461535
55.0,50.0,4.0,130.0,212.0,62.25,240.0,300.0,0.874,-26.241316524138,8.71110564667276
51.4,50.0,4.0,137.2,212.0,62.25,240.0,300.0,0.8668,-28.774904695874,8.77710850144576
47.8,50.0,4.0,144.4,212.0,62.25,240.0,300.0,0.8587,-18.504813725728,8.750876114456213
44.2,50.0,4.0,151.6,212.0,62.25,240.0,300.0,0.8524,-14.432355272154,8.592136042261217
40.6,50.0,4.0,158.8,212.0,62.25,240.0,300.0,0.8443,-11.61619625035,8.410941836920212
37.0,50.0,4.0,166.0,212.0,62.25,240.0,300.0,0.9955,-11.021072929287,8.76835665360348
33.4,50.0,4.0,173.2,212.0,62.25,240.0,300.0,0.9901,-11.150499322567,7.843257680857462
29.8,50.0,4.0,180.4,212.0,62.25,240.0,300.0,0.9829,-11.644753436975,7.304585713061727
26.2,50.0,4.0,187.6,212.0,62.25,240.0,300.0,0.9775,-12.14835607312,7.602866040592675
22.6,50.0,4.0,194.8,212.0,62.25,240.0,300.0,0.9721,-12.220578966495,8.27726532943574
19.0,50.0,4.0,202.0,212.0,62.25,240.0,300.0,0.9658,-11.882230874653,8.966465541081437
73.0,50.0,4.0,94.0,220.0,62.25,240.0,300.0,0.6148,-41.87216840402,8.5301288425241
69.4,50.0,4.0,101.2,220.0,62.25,240.0,300.0,0.6058,-30.88659668011,8.503045415330083
65.8,50.0,4.0,108.4,220.0,62.25,240.0,300.0,0.9982,-25.239048881465,9.19013267055111
62.2,50.0,4.0,115.6,220.0,62.25,240.0,300.0,0.5266,-24.138196457962,8.688524389117317
58.6,50.0,4.0,122.8,220.0,62.25,240.0,300.0,0.8803,-17.500256021649,8.369560690360732
55.0,50.0,4.0,130.0,220.0,62.25,240.0,300.0,0.8731,-26.664240200158,8.673303484224371
51.4,50.0,4.0,137.2,220.0,62.25,240.0,300.0,0.865,-28.395657735292,8.774698441446901
47.8,50.0,4.0,144.4,220.0,62.25,240.0,300.0,0.8587,-18.717984459742,8.751371107820116
44.2,50.0,4.0,151.6,220.0,62.25,240.0,300.0,0.8506,-14.190922800203,8.617719025319378
40.6,50.0,4.0,158.8,220.0,62.25,240.0,300.0,0.9982,-12.639839298081,8.88884932947449
37.0,50.0,4.0,166.0,220.0,62.25,240.0,300.0,0.9919,-12.99238281358,7.912689898427099
33.4,50.0,4.0,173.2,220.0,62.25,240.0,300.0,0.9847,-13.906482241,7.384862492500444
29.8,50.0,4.0,180.4,220.0,62.25,240.0,300.0,0.9784,-15.050980010268,7.148257703949923
26.2,50.0,4.0,187.6,220.0,62.25,240.0,300.0,0.9721,-15.626164182769,7.965801862456365
22.6,50.0,4.0,194.8,220.0,62.25,240.0,300.0,0.9667,-15.872724812863,8.649827061169578
19.0,50.0,4.0,202.0,220.0,62.25,240.0,300.0,0.9604,-15.602910828166,9.174545211258463
73.0,50.0,4.0,94.0,228.0,62.25,240.0,300.0,0.6103,-54.586615613417,8.551183697194551
69.4,50.0,4.0,101.2,228.0,62.25,240.0,300.0,0.6004,-46.987297728663,8.59079029094554
65.8,50.0,4.0,108.4,228.0,62.25,240.0,300.0,0.5932,-30.356807887531,8.42462874352137
62.2,50.0,4.0,115.6,228.0,62.25,240.0,300.0,0.5221,-27.407856557731,8.425372422894277
58.6,50.0,4.0,122.8,228.0,62.25,240.0,300.0,0.8794,-17.698540616458,8.395274439800275
55.0,50.0,4.0,130.0,228.0,62.25,240.0,300.0,0.8713,-27.197262134019,8.714101691130384
51.4,50.0,4.0,137.2,228.0,62.25,240.0,300.0,0.8632,-27.162863939313,8.743646317370088
47.8,50.0,4.0,144.4,228.0,62.25,240.0,300.0,0.8569,-18.641958570259,8.729673480863099
44.2,50.0,4.0,151.6,228.0,62.25,240.0,300.0,1.0,-14.292504219575,9.0931254303606
40.6,50.0,4.0,158.8,228.0,62.25,240.0,300.0,0.9946,-14.872365021266,8.108084923893005
37.0,50.0,4.0,166.0,228.0,62.25,240.0,300.0,0.9874,-16.15631867691,7.628757025135037
33.4,50.0,4.0,173.2,228.0,62.25,240.0,300.0,0.9811,-17.705139580137,7.203298982512836
29.8,50.0,4.0,180.4,228.0,62.25,240.0,300.0,0.9739,-20.097430681259,7.443988017075869
26.2,50.0,4.0,187.6,228.0,62.25,240.0,300.0,0.9676,-20.666551306058,8.216911084131649
22.6,50.0,4.0,194.8,228.0,62.25,240.0,300.0,0.9604,-21.151833978035,8.935277935436007
19.0,50.0,4.0,202.0,228.0,62.25,240.0,300.0,0.955,-22.218618878326,9.318441440253
73.0,50.0,4.0,94.0,236.0,62.25,240.0,300.0,0.6058,-44.008833168533,8.611023061466508
69.4,50.0,4.0,101.2,236.0,62.25,240.0,300.0,0.5959,-33.952726013958,8.516029674922697
65.8,50.0,4.0,108.4,236.0,62.25,240.0,300.0,0.5887,-47.728595229646,8.285816559362383
62.2,50.0,4.0,115.6,236.0,62.25,240.0,300.0,0.5203,-37.318799215879,8.034146065910493
58.6,50.0,4.0,122.8,236.0,62.25,240.0,300.0,0.5788,-21.602693694124,7.314015367439671
55.0,50.0,4.0,130.0,236.0,62.25,240.0,300.0,0.8704,-26.754205916624,8.689796499352825
51.4,50.0,4.0,137.2,236.0,62.25,240.0,300.0,0.8632,-28.511885137237,8.781321317476348
47.8,50.0,4.0,144.4,236.0,62.25,240.0,300.0,0.8551,-18.344795734936,8.794768578886313
44.2,50.0,4.0,151.6,236.0,62.25,240.0,300.0,0.9991,-16.510391566274,8.51485223020324
40.6,50.0,4.0,158.8,236.0,62.25,240.0,300.0,0.9919,-17.635517314604,7.604147387200379
37.0,50.0,4.0,166.0,236.0,62.25,240.0,300.0,0.9838,-19.914525884469,7.556884569747502
33.4,50.0,4.0,173.2,236.0,62.25,240.0,300.0,0.9766,-22.826827191497,7.114384466418722
29.8,50.0,4.0,180.4,236.0,62.25,240.0,300.0,0.9694,-27.67058808777,7.691771817752751
26.2,50.0,4.0,187.6,236.0,62.25,240.0,300.0,0.9622,-32.976281335017,8.554782515707858
22.6,50.0,4.0,194.8,236.0,62.25,240.0,300.0,0.9559,-46.308739566746,9.139482070412695
19.0,50.0,4.0,202.0,236.0,62.25,240.0,300.0,0.9496,-43.002545635276,9.493707317525015
73.0,50.0,4.0,94.0,244.0,62.25,240.0,300.0,0.6004,-40.887195464861,8.595565927938068
69.4,50.0,4.0,101.2,244.0,62.25,240.0,300.0,0.5914,-29.976957209461,8.430285830424912
65.8,50.0,4.0,108.4,244.0,62.25,240.0,300.0,0.9946,-35.334562617491,8.936248926475729
62.2,50.0,4.0,115.6,244.0,62.25,240.0,300.0,0.577,-42.850600889714,7.4670761737193185
58.6,50.0,4.0,122.8,244.0,62.25,240.0,300.0,0.5734,-27.638826374327,7.006895621725501
55.0,50.0,4.0,130.0,244.0,62.25,240.0,300.0,0.8695,-26.08770685496,8.689608302080805
51.4,50.0,4.0,137.2,244.0,62.25,240.0,300.0,0.8614,-28.742556336743,8.829191626678563
47.8,50.0,4.0,144.4,244.0,62.25,240.0,300.0,0.8533,-18.451794243996,8.788740824127704
44.2,50.0,4.0,151.6,244.0,62.25,240.0,300.0,0.9955,-18.884223498205,7.918650265421164
40.6,50.0,4.0,158.8,244.0,62.25,240.0,300.0,0.9883,-21.576446133307,7.680783705628686
37.0,50.0,4.0,166.0,244.0,62.25,240.0,300.0,0.9811,-24.927237798353,7.414002756571764
33.4,50.0,4.0,173.2,244.0,62.25,240.0,300.0,0.9721,-30.982010163287,7.259205502874153
29.8,50.0,4.0,180.4,244.0,62.25,240.0,300.0,0.9649,-30.13074987083,8.102024830770736
26.2,50.0,4.0,187.6,244.0,62.25,240.0,300.0,0.9586,-26.331441370054,8.823684004196268
22.6,50.0,4.0,194.8,244.0,62.25,240.0,300.0,0.9514,-24.694185308634,9.344546078061883
19.0,50.0,4.0,202.0,244.0,62.25,240.0,300.0,0.9451,-23.863736793873,9.52751494477027
73.0,50.0,4.0,94.0,252.0,62.25,240.0,300.0,0.5968,-44.29172842697,8.48639661221833
69.4,50.0,4.0,101.2,252.0,62.25,240.0,300.0,0.5869,-28.148339955495,8.230464637772721
65.8,50.0,4.0,108.4,252.0,62.25,240.0,300.0,0.9946,-56.06531394765,8.928295262569128
62.2,50.0,4.0,115.6,252.0,62.25,240.0,300.0,0.5716,-30.098775318501,7.556817379853803
58.6,50.0,4.0,122.8,252.0,62.25,240.0,300.0,0.5671,-40.393671714296,7.147628657502141
55.0,50.0,4.0,130.0,252.0,62.25,240.0,300.0,0.5653,-26.260794423686,6.750448563184714
51.4,50.0,4.0,137.2,252.0,62.25,240.0,300.0,0.8596,-27.816902247769,8.87452876962266
47.8,50.0,4.0,144.4,252.0,62.25,240.0,300.0,1.0,-19.849396628575,8.3917298914577
44.2,50.0,4.0,151.6,252.0,62.25,240.0,300.0,0.9928,-22.570610397857,7.5747359761314
40.6,50.0,4.0,158.8,252.0,62.25,240.0,300.0,0.9856,-27.985500121555,7.648001579909615
37.0,50.0,4.0,166.0,252.0,62.25,240.0,300.0,0.9775,-37.330768798075,7.273506243308174
33.4,50.0,4.0,173.2,252.0,62.25,240.0,300.0,0.9694,-27.745596403509,7.566739652966245
29.8,50.0,4.0,180.4,252.0,62.25,240.0,300.0,0.9613,-21.599731832884,8.37630115434933
26.2,50.0,4.0,187.6,252.0,62.25,240.0,300.0,0.9532,-17.966461915116,9.099900350038295
22.6,50.0,4.0,194.8,252.0,62.25,240.0,300.0,0.9469,-19.243573620718,9.47455507734622
19.0,50.0,4.0,202.0,252.0,62.25,240.0,300.0,0.9406,-18.530794091117,9.63931162139281
73.0,50.0,4.0,94.0,260.0,62.25,240.0,300.0,0.5923,-48.326624985144,8.337058626591299
69.4,50.0,4.0,101.2,260.0,62.25,240.0,300.0,0.5824,-27.511203439706,8.203902551667653
65.8,50.0,4.0,108.4,260.0,62.25,240.0,300.0,0.9955,-34.9140357534,8.927224971529386
62.2,50.0,4.0,115.6,260.0,62.25,240.0,300.0,0.5671,-26.086426003942,7.749209680560399
58.6,50.0,4.0,122.8,260.0,62.25,240.0,300.0,0.5626,-33.81438117829,7.401974552458611
55.0,50.0,4.0,130.0,260.0,62.25,240.0,300.0,0.5599,-33.284734356432,7.058557534367419
51.4,50.0,4.0,137.2,260.0,62.25,240.0,300.0,0.8596,-28.973731755606,8.887607903634036
47.8,50.0,4.0,144.4,260.0,62.25,240.0,300.0,0.9991,-22.826624583339,7.861305905887813
44.2,50.0,4.0,151.6,260.0,62.25,240.0,300.0,0.991,-27.559008795894,7.59637232921845
40.6,50.0,4.0,158.8,260.0,62.25,240.0,300.0,0.9829,-36.657510224859,7.4840962293970925
37.0,50.0,4.0,166.0,260.0,62.25,240.0,300.0,0.9748,-27.909844108515,7.276281263762432
33.4,50.0,4.0,173.2,260.0,62.25,240.0,300.0,0.9658,-22.268861867976,7.775665778367188
29.8,50.0,4.0,180.4,260.0,62.25,240.0,300.0,0.9577,-18.307336769369,8.628409299628023
26.2,50.0,4.0,187.6,260.0,62.25,240.0,300.0,0.9505,-16.408369437062,9.16087633641717
22.6,50.0,4.0,194.8,260.0,62.25,240.0,300.0,0.9433,-15.759550433152,9.498438407402421
19.0,50.0,4.0,202.0,260.0,62.25,240.0,300.0,0.937,-15.336628397526,9.525550157383488
73.0,50.0,4.0,94.0,140.0,68.375,240.0,300.0,0.6139,-39.773481599716,9.28546272722445
69.4,50.0,4.0,101.2,140.0,68.375,240.0,300.0,0.595,-23.725471519539,9.1850141331406
65.8,50.0,4.0,108.4,140.0,68.375,240.0,300.0,1.0,-19.777542781123,8.5632669188837
62.2,50.0,4.0,115.6,140.0,68.375,240.0,300.0,1.0,-16.424296521989,8.2716084309475
58.6,50.0,4.0,122.8,140.0,68.375,240.0,300.0,0.883,-17.162393611057,9.32733439906586
55.0,50.0,4.0,130.0,140.0,68.375,240.0,300.0,0.8767,-22.957572767014,9.439025029913424
51.4,50.0,4.0,137.2,140.0,68.375,240.0,300.0,0.8713,-38.275964053304,9.584834613016643
47.8,50.0,4.0,144.4,140.0,68.375,240.0,300.0,0.8659,-20.936594825876,9.621534542182957
44.2,50.0,4.0,151.6,140.0,68.375,240.0,300.0,0.8596,-15.690575376934,9.529883221271088
40.6,50.0,4.0,158.8,140.0,68.375,240.0,300.0,0.8533,-12.505850344948,9.388742822551142
37.0,50.0,4.0,166.0,140.0,68.375,240.0,300.0,0.8479,-10.398932873038,9.248739856850191
33.4,50.0,4.0,173.2,140.0,68.375,240.0,300.0,0.8416,-8.9482325523158,8.958949433544825
29.8,50.0,4.0,180.4,140.0,68.375,240.0,300.0,0.838,-7.8948230583366,8.78793014337242
26.2,50.0,4.0,187.6,140.0,68.375,240.0,300.0,0.8326,-7.0104075137022,8.49086366457356
22.6,50.0,4.0,194.8,140.0,68.375,240.0,300.0,0.829,-6.3113372933324,8.342646234689001
19.0,50.0,4.0,202.0,140.0,68.375,240.0,300.0,0.8254,-5.7872467467991,8.181787655474967
73.0,50.0,4.0,94.0,148.0,68.375,240.0,300.0,0.6085,-39.232813161941,9.231711030417674
69.4,50.0,4.0,101.2,148.0,68.375,240.0,300.0,0.5905,-28.478716592386,9.114464387378366
65.8,50.0,4.0,108.4,148.0,68.375,240.0,300.0,1.0,-24.063229162749,8.5565052341192
62.2,50.0,4.0,115.6,148.0,68.375,240.0,300.0,1.0,-18.530983965376,8.3948815152865
58.6,50.0,4.0,122.8,148.0,68.375,240.0,300.0,0.8803,-16.519911217521,9.27632310787264
55.0,50.0,4.0,130.0,148.0,68.375,240.0,300.0,0.8749,-22.688323518805,9.412702882680318
51.4,50.0,4.0,137.2,148.0,68.375,240.0,300.0,0.8686,-41.635378693334,9.492993570045513
47.8,50.0,4.0,144.4,148.0,68.375,240.0,300.0,0.8632,-20.91353909744,9.471174453693372
44.2,50.0,4.0,151.6,148.0,68.375,240.0,300.0,0.8569,-15.70581864702,9.359898403924948
40.6,50.0,4.0,158.8,148.0,68.375,240.0,300.0,0.8506,-12.659796329408,9.192795739673421
37.0,50.0,4.0,166.0,148.0,68.375,240.0,300.0,0.8443,-10.637168668254,8.918374545262328
33.4,50.0,4.0,173.2,148.0,68.375,240.0,300.0,0.8389,-9.2374281858263,8.624701404545606
29.8,50.0,4.0,180.4,148.0,68.375,240.0,300.0,0.8335,-8.0373628419649,8.383084726386215
26.2,50.0,4.0,187.6,148.0,68.375,240.0,300.0,0.8281,-7.1969412202562,8.096922001706456
22.6,50.0,4.0,194.8,148.0,68.375,240.0,300.0,0.8245,-6.5474381820175,7.847649555883791
19.0,50.0,4.0,202.0,148.0,68.375,240.0,300.0,0.8209,-6.0200765051597,7.661663130800485
73.0,50.0,4.0,94.0,156.0,68.375,240.0,300.0,0.9676,-56.246632099557,9.008478614811864
69.4,50.0,4.0,101.2,156.0,68.375,240.0,300.0,0.9874,-39.353863819325,8.660456609032424
65.8,50.0,4.0,108.4,156.0,68.375,240.0,300.0,1.0,-32.981028806229,8.6373502385813
62.2,50.0,4.0,115.6,156.0,68.375,240.0,300.0,1.0,-21.125730622767,8.5655845015728
58.6,50.0,4.0,122.8,156.0,68.375,240.0,300.0,0.8776,-16.121308173506,9.129028577650509
55.0,50.0,4.0,130.0,156.0,68.375,240.0,300.0,0.8722,-21.856428341315,9.213766378685746
51.4,50.0,4.0,137.2,156.0,68.375,240.0,300.0,0.8659,-53.942146112832,9.341841927648005
47.8,50.0,4.0,144.4,156.0,68.375,240.0,300.0,0.8605,-21.781262914773,9.32056271291365
44.2,50.0,4.0,151.6,156.0,68.375,240.0,300.0,0.8542,-15.9442834402,9.245238510867136
40.6,50.0,4.0,158.8,156.0,68.375,240.0,300.0,0.8488,-12.869744690237,9.019588622547017
37.0,50.0,4.0,166.0,156.0,68.375,240.0,300.0,0.8416,-10.876728922487,8.690283393457616
33.4,50.0,4.0,173.2,156.0,68.375,240.0,300.0,0.8362,-9.320197496107,8.39184703628084
29.8,50.0,4.0,180.4,156.0,68.375,240.0,300.0,0.8308,-8.2534217543859,8.06037480581446
26.2,50.0,4.0,187.6,156.0,68.375,240.0,300.0,0.8254,-7.3964513989303,7.757320706044601
22.6,50.0,4.0,194.8,156.0,68.375,240.0,300.0,0.8218,-6.7786948723105,7.536522891408459
19.0,50.0,4.0,202.0,156.0,68.375,240.0,300.0,0.8173,-6.2316429106523,7.364376475067446
73.0,50.0,4.0,94.0,164.0,68.375,240.0,300.0,0.9649,-32.514806380187,9.020397253847586
69.4,50.0,4.0,101.2,164.0,68.375,240.0,300.0,0.5815,-39.230985149974,8.970973971453546
65.8,50.0,4.0,108.4,164.0,68.375,240.0,300.0,0.9973,-48.290445751387,8.684544501475221
62.2,50.0,4.0,115.6,164.0,68.375,240.0,300.0,1.0,-24.464436876367,8.6406823401824
58.6,50.0,4.0,122.8,164.0,68.375,240.0,300.0,1.0,-17.226954558331,8.4427472382403
55.0,50.0,4.0,130.0,164.0,68.375,240.0,300.0,0.8695,-21.326776307024,9.11679442471595
51.4,50.0,4.0,137.2,164.0,68.375,240.0,300.0,0.8641,-46.531910075036,9.215444299529748
47.8,50.0,4.0,144.4,164.0,68.375,240.0,300.0,0.8578,-21.926095586771,9.16578826898447
44.2,50.0,4.0,151.6,164.0,68.375,240.0,300.0,0.8524,-16.223206030198,9.064504637567113
40.6,50.0,4.0,158.8,164.0,68.375,240.0,300.0,0.8461,-13.096851966039,8.773517292425538
37.0,50.0,4.0,166.0,164.0,68.375,240.0,300.0,0.8398,-11.042557506566,8.418806327315263
33.4,50.0,4.0,173.2,164.0,68.375,240.0,300.0,0.8335,-9.5473407162595,8.192508423974546
29.8,50.0,4.0,180.4,164.0,68.375,240.0,300.0,0.8281,-8.4468739645241,7.784004791383351
26.2,50.0,4.0,187.6,164.0,68.375,240.0,300.0,0.82,-7.4923054511835,7.4443921263912
22.6,50.0,4.0,194.8,164.0,68.375,240.0,300.0,0.8191,-6.8922875121382,7.320995701308149
